condition,set,model,reasoning,seed,agent,category,product_order,option_1_title,option_1_value,option_2_title,option_2_value,target_product,selected_product,target_product_selected
social_influence,set_a,gpt-5,minimal,331641015,gpt-5-reasoning-minimal-seed-331641015,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
social_influence,set_a,gpt-5,minimal,331641015,gpt-5-reasoning-minimal-seed-331641015,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Bananas,2,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Bread,5,Mixed Bread,1,Crusty Bread,2,1,2,0
social_influence,set_a,gpt-5,minimal,357276650,gpt-5-reasoning-minimal-seed-357276650,Milk,6,Land Milk,2,Farmer Milk,,1,,0
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Milk,1,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Bread,3,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
social_influence,set_a,gpt-5,minimal,478584233,gpt-5-reasoning-minimal-seed-478584233,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Milk,1,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Bread,4,Crusty Bread,2,Mixed Bread,1,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Coffee,5,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,496697712,gpt-5-reasoning-minimal-seed-496697712,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,1,2,0
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Bread,1,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Milk,3,Land Milk,2,Farmer Milk,,1,,0
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Coffee,5,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,516877438,gpt-5-reasoning-minimal-seed-516877438,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Milk,1,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Bananas,2,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Coffee,3,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Noodles,4,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Bread,5,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,52246247,gpt-5-reasoning-minimal-seed-52246247,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Bread,5,Crusty Bread,2,Mixed Bread,1,1,1,1
social_influence,set_a,gpt-5,minimal,524817708,gpt-5-reasoning-minimal-seed-524817708,Milk,6,Farmer Milk,1,Land Milk,2,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Bread,1,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Noodles,4,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Milk,5,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,53243031,gpt-5-reasoning-minimal-seed-53243031,Tomatoes,6,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Bread,2,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Milk,3,Farmer Milk,1,Land Milk,2,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Noodles,4,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,533044854,gpt-5-reasoning-minimal-seed-533044854,Coffee,6,Arabica Coffee Beans,,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Bread,1,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Milk,2,Farmer Milk,1,Land Milk,2,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Coffee,4,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,541232790,gpt-5-reasoning-minimal-seed-541232790,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Tomatoes,3,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Milk,4,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Coffee,5,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
social_influence,set_a,gpt-5,minimal,560189731,gpt-5-reasoning-minimal-seed-560189731,Bread,6,Crusty Bread,2,Mixed Bread,1,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Milk,2,Farmer Milk,1,Land Milk,2,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Bread,4,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Noodles,5,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
social_influence,set_a,gpt-5,minimal,56065285,gpt-5-reasoning-minimal-seed-56065285,Tomatoes,6,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Bread,2,Mixed Bread,1,Crusty Bread,2,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Milk,4,Land Milk,2,Farmer Milk,1,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Noodles,5,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
social_influence,set_a,gpt-5,minimal,561122060,gpt-5-reasoning-minimal-seed-561122060,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
