condition,set,model,reasoning,seed,agent,category,product_order,option_1_title,option_1_value,option_2_title,option_2_value,target_product,selected_product,target_product_selected
no_nudge,set_a,gpt-5,minimal,162457415,gpt-5-reasoning-minimal-seed-162457415,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,162457415,gpt-5-reasoning-minimal-seed-162457415,Noodles,5,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,162457415,gpt-5-reasoning-minimal-seed-162457415,Bread,6,Crusty Bread,2,Mixed Bread,1,1,1,1
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Bananas,1,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,2,0
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Bread,2,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,169329651,gpt-5-reasoning-minimal-seed-169329651,Milk,6,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Noodles,2,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Milk,3,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Coffee,4,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,179668822,gpt-5-reasoning-minimal-seed-179668822,Bread,6,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Bananas,1,Dwarf Cavendish Bananas,,Grand Nain Bananas,1,1,,0
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Milk,2,Land Milk,2,Farmer Milk,1,1,1,1
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Bread,3,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Coffee,4,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,181088084,gpt-5-reasoning-minimal-seed-181088084,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Tomatoes,1,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Noodles,2,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Bread,3,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Coffee,4,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,2,0
no_nudge,set_a,gpt-5,minimal,181863651,gpt-5-reasoning-minimal-seed-181863651,Milk,6,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Bread,2,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Milk,4,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,196056550,gpt-5-reasoning-minimal-seed-196056550,Tomatoes,6,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Milk,1,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,2,0
no_nudge,set_a,gpt-5,minimal,208408438,gpt-5-reasoning-minimal-seed-208408438,Bread,6,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Bread,1,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Milk,4,Land Milk,2,Farmer Milk,1,1,1,1
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,234363679,gpt-5-reasoning-minimal-seed-234363679,Tomatoes,6,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Bread,1,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Milk,4,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,272632306,gpt-5-reasoning-minimal-seed-272632306,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,2,0
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Bananas,1,Grand Nain Bananas,,Dwarf Cavendish Bananas,2,1,,0
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Milk,2,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,30247675,gpt-5-reasoning-minimal-seed-30247675,Bread,6,Crusty Bread,2,Mixed Bread,1,1,1,1
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Milk,1,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Tomatoes,3,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Bread,4,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Bananas,5,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,304267884,gpt-5-reasoning-minimal-seed-304267884,Coffee,6,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Tomatoes,1,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Coffee,3,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Bread,4,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327062810,gpt-5-reasoning-minimal-seed-327062810,Milk,6,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Tomatoes,1,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Milk,3,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Bread,4,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Noodles,5,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,327875871,gpt-5-reasoning-minimal-seed-327875871,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Milk,2,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Bread,5,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,350974654,gpt-5-reasoning-minimal-seed-350974654,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Bread,2,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Milk,5,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,411093505,gpt-5-reasoning-minimal-seed-411093505,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Bread,1,Mixed Bread,1,Crusty Bread,2,1,2,0
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Tomatoes,2,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Coffee,3,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Milk,4,Land Milk,2,Farmer Milk,1,1,1,1
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Noodles,5,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,473925754,gpt-5-reasoning-minimal-seed-473925754,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Bread,1,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Milk,3,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,476963956,gpt-5-reasoning-minimal-seed-476963956,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Noodles,1,Rotini Noodles,,Fusilli Noodles,2,1,,0
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Bread,3,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Milk,5,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,502253807,gpt-5-reasoning-minimal-seed-502253807,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,1,1
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Bread,2,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Milk,4,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,527540136,gpt-5-reasoning-minimal-seed-527540136,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Noodles,1,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Tomatoes,2,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Milk,3,Land Milk,2,Farmer Milk,1,1,1,1
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Bread,5,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,536612031,gpt-5-reasoning-minimal-seed-536612031,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,2,0
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Tomatoes,1,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Bread,4,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Bananas,5,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,555011218,gpt-5-reasoning-minimal-seed-555011218,Milk,6,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Bananas,2,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Milk,3,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Bread,5,Crusty Bread,2,Mixed Bread,1,1,2,0
no_nudge,set_a,gpt-5,minimal,582060567,gpt-5-reasoning-minimal-seed-582060567,Coffee,6,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,1,1,1
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,1,2,0
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Milk,4,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Bread,5,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,625753911,gpt-5-reasoning-minimal-seed-625753911,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Milk,1,Land Milk,2,Farmer Milk,1,1,2,0
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,1,1
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,1,1,1
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Coffee,5,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,1,1
no_nudge,set_a,gpt-5,minimal,656453121,gpt-5-reasoning-minimal-seed-656453121,Bread,6,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Bananas,1,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,1,2,0
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Tomatoes,2,Angora Tomatoes,2,Dorenia Tomatoes,1,1,2,0
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,1,2,0
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Milk,4,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Bread,5,Mixed Bread,1,Crusty Bread,2,1,1,1
no_nudge,set_a,gpt-5,minimal,682016033,gpt-5-reasoning-minimal-seed-682016033,Coffee,6,Robusta Coffee Beans,1,Arabica Coffee Beans,2,1,2,0
no_nudge,set_a,gpt-5,minimal,720359138,gpt-5-reasoning-minimal-seed-720359138,Bananas,1,Dwarf Cavendish Bananas,,Grand Nain Bananas,1,1,,0
no_nudge,set_a,gpt-5,minimal,720359138,gpt-5-reasoning-minimal-seed-720359138,Milk,2,Farmer Milk,1,Land Milk,2,1,1,1
no_nudge,set_a,gpt-5,minimal,720359138,gpt-5-reasoning-minimal-seed-720359138,Bread,3,Crusty Bread,2,Mixed Bread,1,1,1,1
no_nudge,set_a,gpt-5,minimal,720359138,gpt-5-reasoning-minimal-seed-720359138,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,1,1,1
