condition,set,model,reasoning,seed,agent,category,product_order,option_1_title,option_1_value,option_2_title,option_2_value,target_product,selected_product,target_product_selected
defaults,set_b,gpt-5,minimal,421940441,gpt-5-reasoning-minimal-seed-421940441,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,421940441,gpt-5-reasoning-minimal-seed-421940441,Bananas,4,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,421940441,gpt-5-reasoning-minimal-seed-421940441,Bread,5,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,421940441,gpt-5-reasoning-minimal-seed-421940441,Milk,6,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Bread,1,Mixed Bread,1,Crusty Bread,2,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Milk,2,Land Milk,2,Farmer Milk,1,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Tomatoes,5,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
defaults,set_b,gpt-5,minimal,425383626,gpt-5-reasoning-minimal-seed-425383626,Coffee,6,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Bread,1,Mixed Bread,1,Crusty Bread,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Tomatoes,2,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Coffee,3,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,426425618,gpt-5-reasoning-minimal-seed-426425618,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Bread,1,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Milk,3,Land Milk,2,Farmer Milk,1,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,429734490,gpt-5-reasoning-minimal-seed-429734490,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Bread,1,Mixed Bread,1,Crusty Bread,2,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Milk,3,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Coffee,4,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Tomatoes,5,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
defaults,set_b,gpt-5,minimal,439340627,gpt-5-reasoning-minimal-seed-439340627,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,1,0
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Bread,1,Mixed Bread,1,Crusty Bread,2,2,2,1
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Milk,2,Land Milk,2,Farmer Milk,1,2,2,1
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Noodles,4,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,439770729,gpt-5-reasoning-minimal-seed-439770729,Coffee,6,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Milk,2,Land Milk,2,Farmer Milk,1,2,1,0
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Bread,3,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Tomatoes,5,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
defaults,set_b,gpt-5,minimal,450178772,gpt-5-reasoning-minimal-seed-450178772,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Milk,1,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Bananas,2,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Bread,4,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Tomatoes,5,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
defaults,set_b,gpt-5,minimal,483902819,gpt-5-reasoning-minimal-seed-483902819,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,1,0
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Bread,5,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,533979654,gpt-5-reasoning-minimal-seed-533979654,Milk,6,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Bread,2,Mixed Bread,1,Crusty Bread,2,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Milk,4,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Noodles,5,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,563012561,gpt-5-reasoning-minimal-seed-563012561,Bananas,6,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Bread,3,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,578554151,gpt-5-reasoning-minimal-seed-578554151,Tomatoes,6,Angora Tomatoes,2,Dorenia Tomatoes,1,2,1,0
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Noodles,1,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Milk,2,Farmer Milk,1,Land Milk,2,2,2,1
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Coffee,5,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,583273356,gpt-5-reasoning-minimal-seed-583273356,Bread,6,Crusty Bread,2,Mixed Bread,1,2,2,1
defaults,set_b,gpt-5,minimal,618875415,gpt-5-reasoning-minimal-seed-618875415,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
defaults,set_b,gpt-5,minimal,618875415,gpt-5-reasoning-minimal-seed-618875415,Noodles,2,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
