condition,set,model,reasoning,seed,agent,category,product_order,option_1_title,option_1_value,option_2_title,option_2_value,target_product,selected_product,target_product_selected
social_influence,set_b,gpt-5,high,174484942,gpt-5-reasoning-high-seed-174484942,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,174484942,gpt-5-reasoning-high-seed-174484942,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,174484942,gpt-5-reasoning-high-seed-174484942,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,174484942,gpt-5-reasoning-high-seed-174484942,Bread,6,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Noodles,1,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Bread,3,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Milk,5,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,225567964,gpt-5-reasoning-high-seed-225567964,Tomatoes,6,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Bread,1,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Noodles,2,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,254194772,gpt-5-reasoning-high-seed-254194772,Milk,6,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Bananas,1,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Bread,3,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Milk,5,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,267930514,gpt-5-reasoning-high-seed-267930514,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Coffee,1,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Bread,2,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Bananas,4,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,330989882,gpt-5-reasoning-high-seed-330989882,Milk,6,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Noodles,1,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Bread,2,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Tomatoes,3,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Milk,4,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Bananas,5,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,379759539,gpt-5-reasoning-high-seed-379759539,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Bread,2,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,384194738,gpt-5-reasoning-high-seed-384194738,Milk,6,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Bread,2,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Bananas,3,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,38684920,gpt-5-reasoning-high-seed-38684920,Milk,6,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Coffee,1,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Milk,2,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Bread,4,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,391541579,gpt-5-reasoning-high-seed-391541579,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Milk,3,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Bread,5,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,396442647,gpt-5-reasoning-high-seed-396442647,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Bananas,1,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Bread,2,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Tomatoes,4,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Milk,5,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,42836794,gpt-5-reasoning-high-seed-42836794,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,436344400,gpt-5-reasoning-high-seed-436344400,Bread,6,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Milk,4,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Bread,5,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,44913400,gpt-5-reasoning-high-seed-44913400,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Noodles,1,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Milk,3,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Tomatoes,5,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,459225331,gpt-5-reasoning-high-seed-459225331,Bread,6,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Tomatoes,3,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Coffee,4,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Bread,5,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,461479974,gpt-5-reasoning-high-seed-461479974,Milk,6,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Bread,2,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Coffee,3,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Milk,4,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Tomatoes,5,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,585823119,gpt-5-reasoning-high-seed-585823119,Bananas,6,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Tomatoes,1,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Coffee,2,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Noodles,3,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Bananas,4,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Milk,5,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,592362343,gpt-5-reasoning-high-seed-592362343,Bread,6,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Tomatoes,1,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Coffee,3,Robusta Coffee Beans,1,Arabica Coffee Beans,2,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Milk,4,Land Milk,2,Farmer Milk,1,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Bread,5,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,593269305,gpt-5-reasoning-high-seed-593269305,Noodles,6,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Bread,1,Crusty Bread,2,Mixed Bread,1,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Coffee,2,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Bananas,3,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,601170350,gpt-5-reasoning-high-seed-601170350,Noodles,6,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Bread,2,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Bananas,3,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Tomatoes,4,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Coffee,5,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,602269165,gpt-5-reasoning-high-seed-602269165,Milk,6,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Bananas,1,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Tomatoes,2,Angora Tomatoes,2,Dorenia Tomatoes,1,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Noodles,3,Rotini Noodles,1,Fusilli Noodles,2,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Milk,4,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Bread,5,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,625464885,gpt-5-reasoning-high-seed-625464885,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Bananas,2,Dwarf Cavendish Bananas,2,Grand Nain Bananas,1,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Tomatoes,3,Dorenia Tomatoes,1,Angora Tomatoes,2,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Bread,4,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Milk,5,Farmer Milk,1,Land Milk,2,2,2,1
social_influence,set_b,gpt-5,high,666430219,gpt-5-reasoning-high-seed-666430219,Coffee,6,Arabica Coffee Beans,2,Robusta Coffee Beans,1,2,2,1
social_influence,set_b,gpt-5,high,716114303,gpt-5-reasoning-high-seed-716114303,Noodles,1,Fusilli Noodles,2,Rotini Noodles,1,2,2,1
social_influence,set_b,gpt-5,high,716114303,gpt-5-reasoning-high-seed-716114303,Bread,2,Mixed Bread,1,Crusty Bread,2,2,2,1
social_influence,set_b,gpt-5,high,716114303,gpt-5-reasoning-high-seed-716114303,Bananas,3,Grand Nain Bananas,1,Dwarf Cavendish Bananas,2,2,2,1
